Address,Txns,First Transacted,Last Transacted,Ⱥ In,Ⱥ Out,Ⱥ Net
T4CLPRKA3AAS3VEHDBZYPLPU5W3UEKLLQ7RGPP3IOM24BALQASOOGMVFPQ,1,"2/14/2023, 8:55:23 AM","2/14/2023, 8:55:23 AM",3011.098248,0,3011.098248
TARZJU5BJU3FMNNYEZWCWGYEZ3J3SREDZNGXOAYE2F7JZ32Q4P7PP7TFSY,1,"2/14/2023, 8:48:00 AM","2/14/2023, 8:48:00 AM",60.528869,0,60.528869
TC2Y754QBGK6V6FBTOXXLY6VZRIXYZZR6EZBBKGTFO4QJ2NSJ6IO7VWTK4,1,"3/2/2023, 4:00:42 AM","3/2/2023, 4:00:42 AM",1819.780037,0,1819.780037
TCE45S72AUJ27IX3YQNQSGZWJFD4Q33C3XCEH5NKTASZ7GUXEFQXZAR5A4,2,"3/31/2023, 6:29:30 AM","3/31/2023, 6:29:30 AM",10503.068577,0,10503.068577
TCJK6FHAGTLYGDLXXKIAFEY4EYJZQOAGON5PBBFXA557CJLNY7G4Y5DRAA,1,"6/29/2023, 10:44:19 PM","6/29/2023, 10:44:19 PM",2046.178187,0,2046.178187
TDO4TY7PDLNWYSS3YTMPFFN2XHWPYASJ5XQP6DLXBTPXICVDRQFCOZZ234,2,"6/25/2023, 1:36:11 AM","6/30/2023, 5:29:24 AM",35243.667,0,35243.667
TEVAEM3QX5HQVL3QWNE6E2OSR4KWDQ3FFWNB5WZLB3ODIUXYU2I4IW467U,1,"3/2/2023, 4:00:42 AM","3/2/2023, 4:00:42 AM",742.588925,0,742.588925
TEVJB6GSX4F7E4WJBYMVDOXXTJFVRR6JHSJIPW2ZKL2TDK7VQNMJKHKSAQ,1,"6/29/2023, 11:09:27 PM","6/29/2023, 11:09:27 PM",99.991,0,99.991
TIPERHIFNSXETGLYQVK7VWIKYVNPOUYNMEOYHRESBKNBTBQHITNUS2E3GE,2,"2/13/2023, 2:07:29 AM","3/31/2023, 5:20:19 AM",0,10000001.23,-10000001.23
TIZPVZSHYCNCH3UQUPMOYAXWZXYWIYH7EFCZBKLZKSKFAFEGGUK4OMESIU,1,"3/2/2023, 4:01:27 AM","3/2/2023, 4:01:27 AM",1975.767341,0,1975.767341
TJNQGHZR4Z2AB5BPY4DED2AQREDXVSHQDTAFXRSCNYUTI3I5MGQTNM7BZY,1,"2/14/2023, 8:48:36 AM","2/14/2023, 8:48:36 AM",10.670561,0,10.670561
TL3YFFPVGDARYASYRKCKE2Q7UL2DIAGKPCQ7LHYFEQD6HRP4XI7AOMOEXE,3,"2/14/2023, 8:55:19 AM","3/2/2023, 4:00:13 AM",748.193315,0,748.193315
TRTADJSUBQS4DB6744PD3HRWVVMTBNJYLTPHCVTDNPNJQUIXS4BN5WPIFU,1,"3/2/2023, 4:00:28 AM","3/2/2023, 4:00:28 AM",627.355,0,627.355
TS2QQTTDZIVMXBZJIEICWSXIOGO6JSXCUOK3474N4CKACKOYAOYHLWXLCA,1,"7/2/2023, 4:51:19 PM","7/2/2023, 4:51:19 PM",41812.649769,0,41812.649769
TS4QWVMAWNMGBDLCGFSDJERQYN3QKBFI3NRRZ6422YQDDAHR2XHCLCLP5M,1,"2/14/2023, 8:56:22 AM","2/14/2023, 8:56:22 AM",39.806268,0,39.806268
TT2IU7SCJJI757LY3A6CWO6QSRXPQANCZYXINIRH7DT6E4XZGA4JTYNWWI,21,"2/24/2023, 3:44:24 PM","7/6/2023, 7:27:26 PM",573507.979,0,573507.979
TYCI3BROSM5Y6VKTIBGE7V2C5QJHADWJLLO6VJM6A2UPHXWCMCXP3MXRZQ,10,"5/1/2023, 3:27:09 AM","6/25/2023, 1:36:11 AM",387828.011,0,387828.011
U2BNNH7G6LSVNJTTRUCKJMC7G4AOL4PNJESBQDXTL7ZV746EJN5N4JCUFQ,1,"2/23/2023, 4:00:19 AM","2/23/2023, 4:00:19 AM",77720.151448,0,77720.151448
U6CSRHG5BOW2IMUIEUVTIAFHR3UKAIDWZOAAN6VZHSF7WGBDASIGUALDZ4,2,"2/14/2023, 8:55:56 AM","3/2/2023, 4:00:57 AM",982.1748,0,982.1748
UDVQMPMGQYBGXTV52MPJQLTIBUDZSQYZGJDNOIXOQJUWQPKQDWJYF7S2R4,1,"6/30/2023, 1:34:23 AM","6/30/2023, 1:34:23 AM",89.254029,0,89.254029
UFKJWQYGB76E3KBAQUNTYOZWQO3VERUX3PAGMZEOZM45ZYT2P2RTZYNOGY,3,"2/14/2023, 8:56:11 AM","3/2/2023, 4:01:16 AM",408.190595,0,408.190595
UHBCGPPCSMFFMJO6TIY7MAGWRSOLUYUQIC5PMWQ5LR6X4RAD3LXJUHO6DQ,1,"3/2/2023, 4:00:57 AM","3/2/2023, 4:00:57 AM",24876.558901,0,24876.558901
UIWNK2Y4AS7AS3ZSONL2LHPU4GNGMLSTATWCHI6AYATZPBBLWBPE4SKCWM,1,"2/14/2023, 8:55:52 AM","2/14/2023, 8:55:52 AM",7623.983,0,7623.983
UKYE4DZ3A4LQTRVPPZIWA5WPNYW2O6D2OKVGGCL7F5XA4XGQZQLUGX6A6U,1,"2/14/2023, 8:55:15 AM","2/14/2023, 8:55:15 AM",323.116016,0,323.116016
UNQJEH47XDI67JFQGK2FV2HCCKF7GYCYT2UNRVJ3S7HHZXXESIYBIZR2WI,1,"2/14/2023, 8:55:34 AM","2/14/2023, 8:55:34 AM",1356.679025,0,1356.679025
UQNRJ3BL3D2NSDMDMFHBYN4HB36P6NNZZ7NPXW5OEZLIV56PZZGHJ3H7BA,1,"2/14/2023, 8:48:29 AM","2/14/2023, 8:48:29 AM",12.687769,0,12.687769
URZH7NPHCV73KYKVHFZVNFQ52FOC2S5ZAOLPOEACG46CDDJV2XS4VHIQKM,2,"2/25/2023, 1:39:37 PM","3/2/2023, 4:00:39 AM",20421.011096,0,20421.011096
UUFMLEHEVUCS7LQBVX5WXR76V5TFMDDS4WVUW7F6UWBONPAXJONP5WUSAM,1,"3/29/2023, 9:34:03 AM","3/29/2023, 9:34:03 AM",179457.561584,0,179457.561584
UZ7SG4ZMZIEQVNW422MB2ZRJVY26MD2EYXNG4BHWKGFNXHDRZHQCYC4ZDY,1,"2/23/2023, 4:00:41 AM","2/23/2023, 4:00:41 AM",2999.991,0,2999.991
UZH24CSA2KEU2GQUYWTMYFVLFSCHQY5PB75FXX5UORPFLCKIY7MVYFVTBA,2,"2/23/2023, 4:00:49 AM","3/2/2023, 4:01:16 AM",387.839556,0,387.839556
V24VPAA7RZOVCZ5BOTZS4URTAIQKSKD3OFL3Y6IQKVSPLMTS4VMRD3P7FU,2,"2/14/2023, 8:55:26 AM","3/2/2023, 4:00:24 AM",901.125276,0,901.125276
V2G7OFKZUL4UZX3HIWEPJWOYK4W3XH42X4WITYA7TNYZAZAWPTX74RXD4A,2,"2/14/2023, 8:49:20 AM","4/30/2023, 4:16:56 PM",55119.586799,0,55119.586799
V6OKGHACKENDX3PXUN4WD2LJ2GYM6W7ASNO7JFKT2RXU2OFOHWJQO3ZJYI,38,"2/23/2023, 4:00:19 AM","7/7/2023, 10:02:50 AM",614244.962,0,614244.962
V6YPKOTJO5RZMD3A6YUHYTSFTZ2ZPHLJQ5RBCXGC5B5XQEDQWA2LQ2NNIE,1,"2/14/2023, 8:55:56 AM","2/14/2023, 8:55:56 AM",43.947,0,43.947
V7U57ZOSAJ2QOGHWABNZIWZTJ32ZZ7GXSJ27R7ORXVBIZSY5K36O5GEMU4,1,"3/29/2023, 7:44:01 AM","3/29/2023, 7:44:01 AM",21048.444,0,21048.444
VAAKTZFILBLDIXVDQZMTH4POU5NLWCHDEXRLBMHTIOMCZZDP3DDXICSOIE,1,"6/30/2023, 2:19:28 AM","6/30/2023, 2:19:28 AM",4521.111,0,4521.111
VBC4SYX2L4G32UEKNZWMULKDOJNETKIGUAHRSHPX5NBIG7VWXSM6C54IGM,1,"3/2/2023, 4:01:16 AM","3/2/2023, 4:01:16 AM",388.69004,0,388.69004
VERBNC2JAZPBGI3WVQL2NZKUVF3G5UIGTW23BQDJPVRV5CQNFGNQEZ73OM,1,"2/14/2023, 8:48:29 AM","2/14/2023, 8:48:29 AM",21.193381,0,21.193381
VIHMUPAR3KQDC7FZB7M5CTVJQQTV3YTWJJJ4JIMQTU7TS22TRZW5OPEJSE,1,"2/14/2023, 8:55:23 AM","2/14/2023, 8:55:23 AM",2940.032709,0,2940.032709
VIMHT52AO6ATRRCCN6OJGDT4ORYOTDPRFYE6SR77HQWLPUM7BULTA7EEY4,1,"7/3/2023, 11:01:58 AM","7/3/2023, 11:01:58 AM",39129.722,0,39129.722
